Gene Symbol,Description,Category,Gifts,GC Id,Relevance score, GeneCards Link
"MADCAM1","Mucosal Vascular Addressin Cell Adhesion Molecule 1","Protein Coding","38","GC19P000499","7.27","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MADCAM1"
"IRAK1","Interleukin 1 Receptor Associated Kinase 1","Protein Coding","49","GC0XM154010","7.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IRAK1"
"IL6ST","Interleukin 6 Signal Transducer","Protein Coding","46","GC05M055935","7.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL6ST"
"MIR324","MicroRNA 324","RNA Gene","17","GC17M007223","7.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR324"
"SMAD7","SMAD Family Member 7","Protein Coding","43","GC18M048919","7.22","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMAD7"
"IL9","Interleukin 9","Protein Coding","43","GC05M135891","7.21","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL9"
"TGM1","Transglutaminase 1","Protein Coding","45","GC14M024249","7.21","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TGM1"
"STX1A","Syntaxin 1A","Protein Coding","47","GC07M073700","7.2","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STX1A"
"MB","Myoglobin","Protein Coding","43","GC22M035606","7.19","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MB"
"CLDN19","Claudin 19","Protein Coding","42","GC01M042743","7.14","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLDN19"
"ACP1","Acid Phosphatase 1","Protein Coding","43","GC02P000254","7.12","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACP1"
"SBF1","SET Binding Factor 1","Protein Coding","41","GC22M050445","7.08","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SBF1"
"FOXP1","Forkhead Box P1","Protein Coding","45","GC03M070926","7.08","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOXP1"
"MCL1","MCL1 Apoptosis Regulator, BCL2 Family Member","Protein Coding","47","GC01M150673","7.07","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MCL1"
"CD163","CD163 Molecule","Protein Coding","43","GC12M007471","7.06","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD163"
"EPAS1","Endothelial PAS Domain Protein 1","Protein Coding","49","GC02P046293","7.04","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EPAS1"
"LIMK1","LIM Domain Kinase 1","Protein Coding","49","GC07P074082","7.04","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LIMK1"
"SPINT2","Serine Peptidase Inhibitor, Kunitz Type 2","Protein Coding","43","GC19P038244","7.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPINT2"
"POGLUT1","Protein O-Glucosyltransferase 1","Protein Coding","40","GC03P119468","7.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POGLUT1"
"IL16","Interleukin 16","Protein Coding","42","GC15P081159","7.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL16"
"SELENON","Selenoprotein N","Protein Coding","31","GC01P025800","7.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SELENON"
"ITGB1","Integrin Subunit Beta 1","Protein Coding","50","GC10M032900","6.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITGB1"
"NR1I3","Nuclear Receptor Subfamily 1 Group I Member 3","Protein Coding","44","GC01M161229","6.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NR1I3"
"SKI","SKI Proto-Oncogene","Protein Coding","45","GC01P002228","6.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SKI"
"MIR361","MicroRNA 361","RNA Gene","15","GC0XM085903","6.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR361"
"DEFB1","Defensin Beta 1","Protein Coding","39","GC08M006870","6.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DEFB1"
"KRT17","Keratin 17","Protein Coding","46","GC17M041619","6.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRT17"
"MIR197","MicroRNA 197","RNA Gene","17","GC01P109549","6.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR197"
"REG1A","Regenerating Family Member 1 Alpha","Protein Coding","41","GC02P079120","6.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=REG1A"
"TRAF1","TNF Receptor Associated Factor 1","Protein Coding","43","GC09M120902","6.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRAF1"
"ALDH2","Aldehyde Dehydrogenase 2 Family Member","Protein Coding","50","GC12P111766","6.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ALDH2"
"IL11","Interleukin 11","Protein Coding","41","GC19M055364","6.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL11"
"CFHR3","Complement Factor H Related 3","Protein Coding","38","GC01P196774","6.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CFHR3"
"PGF","Placental Growth Factor","Protein Coding","43","GC14M074941","6.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PGF"
"MNX1","Motor Neuron And Pancreas Homeobox 1","Protein Coding","41","GC07M156994","6.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MNX1"
"PRKG1","Protein Kinase CGMP-Dependent 1","Protein Coding","50","GC10P050991","6.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRKG1"
"KCNJ13","Potassium Inwardly Rectifying Channel Subfamily J Member 13","Protein Coding","43","GC02M232765","6.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNJ13"
"COL7A1","Collagen Type VII Alpha 1 Chain","Protein Coding","43","GC03M048564","6.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COL7A1"
"FGF1","Fibroblast Growth Factor 1","Protein Coding","47","GC05M142555","6.84","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGF1"
"TNFRSF4","TNF Receptor Superfamily Member 4","Protein Coding","43","GC01M001211","6.83","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFRSF4"
"CLCNKA","Chloride Voltage-Gated Channel Ka","Protein Coding","41","GC01P016018","6.82","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLCNKA"
"DLG5","Discs Large MAGUK Scaffold Protein 5","Protein Coding","38","GC10M077790","6.81","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DLG5"
"RPL11","Ribosomal Protein L11","Protein Coding","47","GC01P023691","6.8","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL11"
"IDO1","Indoleamine 2,3-Dioxygenase 1","Protein Coding","45","GC08P039891","6.78","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IDO1"
"BMP15","Bone Morphogenetic Protein 15","Protein Coding","41","GC0XP050910","6.77","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BMP15"
"SHOX","Short Stature Homeobox","Protein Coding","38","GC0XP000624","6.76","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SHOX"
"MIR451A","MicroRNA 451a","RNA Gene","15","GC17M028861","6.76","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR451A"
"SFRP4","Secreted Frizzled Related Protein 4","Protein Coding","43","GC07M037912","6.75","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SFRP4"
"MIR133B","MicroRNA 133b","RNA Gene","19","GC06P052148","6.75","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR133B"
"MIRLET7C","MicroRNA Let-7c","RNA Gene","19","GC21P016553","6.75","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIRLET7C"
"IL12A-AS1","IL12A Antisense RNA 1","RNA Gene","14","GC03M159913","6.73","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL12A-AS1"
"IGH","Immunoglobulin Heavy Locus","Protein Coding","16","GC14M105824","6.72","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGH"
"FHIT","Fragile Histidine Triad Diadenosine Triphosphatase","Protein Coding","45","GC03M059747","6.72","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FHIT"
"ATF6","Activating Transcription Factor 6","Protein Coding","47","GC01P161766","6.71","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATF6"
"MASP1","Mannan Binding Lectin Serine Peptidase 1","Protein Coding","46","GC03M187216","6.7","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MASP1"
"DEFB4A","Defensin Beta 4A","Protein Coding","36","GC08P007895","6.7","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DEFB4A"
"IKZF3","IKAROS Family Zinc Finger 3","Protein Coding","41","GC17M039759","6.67","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IKZF3"
"FAM20C","FAM20C Golgi Associated Secretory Pathway Kinase","Protein Coding","41","GC07P000192","6.64","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM20C"
"IL12RB2","Interleukin 12 Receptor Subunit Beta 2","Protein Coding","43","GC01P067307","6.64","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL12RB2"
"CLIP2","CAP-Gly Domain Containing Linker Protein 2","Protein Coding","38","GC07P074289","6.63","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLIP2"
"PIK3CG","Phosphatidylinositol-4,5-Bisphosphate 3-Kinase Catalytic Subunit Gamma","Protein Coding","47","GC07P106865","6.62","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIK3CG"
"UBE2T","Ubiquitin Conjugating Enzyme E2 T","Protein Coding","43","GC01M202300","6.62","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UBE2T"
"CD59","CD59 Molecule (CD59 Blood Group)","Protein Coding","46","GC11M033704","6.61","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD59"
"ANG","Angiogenin","Protein Coding","45","GC14P020810","6.61","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANG"
"RPS14","Ribosomal Protein S14","Protein Coding","43","GC05M150443","6.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS14"
"PDXK","Pyridoxal Kinase","Protein Coding","47","GC21P043719","6.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDXK"
"PIGP","Phosphatidylinositol Glycan Anchor Biosynthesis Class P","Protein Coding","38","GC21M037059","6.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIGP"
"DSCAM","DS Cell Adhesion Molecule","Protein Coding","40","GC21M040010","6.56","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DSCAM"
"MIR148B","MicroRNA 148b","RNA Gene","17","GC12P054337","6.56","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR148B"
"PADI4","Peptidyl Arginine Deiminase 4","Protein Coding","44","GC01P017308","6.56","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PADI4"
"TNFRSF14","TNF Receptor Superfamily Member 14","Protein Coding","43","GC01P002555","6.53","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFRSF14"
"PVT1","Pvt1 Oncogene","RNA Gene","23","GC08P127805","6.53","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PVT1"
"ACACA","Acetyl-CoA Carboxylase Alpha","Protein Coding","49","GC17M037084","6.52","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACACA"
"SI","Sucrase-Isomaltase","Protein Coding","44","GC03M164978","6.52","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SI"
"TGM3","Transglutaminase 3","Protein Coding","42","GC20P002276","6.5","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TGM3"
"RPS24","Ribosomal Protein S24","Protein Coding","42","GC10P078033","6.48","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS24"
"REL","REL Proto-Oncogene, NF-KB Subunit","Protein Coding","46","GC02P060881","6.47","https://www.genecards.org/cgi-bin/carddisp.pl?gene=REL"
"ITK","IL2 Inducible T Cell Kinase","Protein Coding","52","GC05P157158","6.47","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITK"
"SCARB1","Scavenger Receptor Class B Member 1","Protein Coding","45","GC12M124776","6.47","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCARB1"
"TMPRSS6","Transmembrane Serine Protease 6","Protein Coding","43","GC22M037066","6.45","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMPRSS6"
"HSPA1B","Heat Shock Protein Family A (Hsp70) Member 1B","Protein Coding","41","GC06P033427","6.45","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSPA1B"
"NGFR","Nerve Growth Factor Receptor","Protein Coding","45","GC17P049495","6.44","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NGFR"
"VPS13C","Vacuolar Protein Sorting 13 Homolog C","Protein Coding","36","GC15M061852","6.44","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VPS13C"
"ABCC6","ATP Binding Cassette Subfamily C Member 6","Protein Coding","45","GC16M016148","6.42","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCC6"
"ST14","Suppression Of Tumorigenicity 14","Protein Coding","45","GC11P130159","6.41","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ST14"
"IHH","Indian Hedgehog Signaling Molecule","Protein Coding","47","GC02M219054","6.4","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IHH"
"CYP7A1","Cytochrome P450 Family 7 Subfamily A Member 1","Protein Coding","42","GC08M058476","6.39","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP7A1"
"PTK2","Protein Tyrosine Kinase 2","Protein Coding","47","GC08M140657","6.36","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTK2"
"MIR30D","MicroRNA 30d","RNA Gene","15","GC08M134804","6.34","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR30D"
"RBPJ","Recombination Signal Binding Protein For Immunoglobulin Kappa J Region","Protein Coding","47","GC04P026165","6.33","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBPJ"
"SRY","Sex Determining Region Y","Protein Coding","35","GC0YM002698","6.32","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SRY"
"TFR2","Transferrin Receptor 2","Protein Coding","44","GC07M100620","6.3","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TFR2"
"FLI1","Fli-1 Proto-Oncogene, ETS Transcription Factor","Protein Coding","49","GC11P128686","6.29","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FLI1"
"MMD2","Monocyte To Macrophage Differentiation Associated 2","Protein Coding","32","GC07M004892","6.29","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MMD2"
"MIR296","MicroRNA 296","RNA Gene","15","GC20M058817","6.27","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR296"
"RPL35A","Ribosomal Protein L35a","Protein Coding","44","GC03P197949","6.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL35A"
"CCDC40","Coiled-Coil Domain Containing 40","Protein Coding","37","GC17P080037","6.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCDC40"
"TBX19","T-Box Transcription Factor 19","Protein Coding","40","GC01P168280","6.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TBX19"
"IL1RAPL1","Interleukin 1 Receptor Accessory Protein Like 1","Protein Coding","41","GC0XP028605","6.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL1RAPL1"
"CRLF2","Cytokine Receptor Like Factor 2","Protein Coding","39","GC0XM001190","6.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CRLF2"
"PLCB1","Phospholipase C Beta 1","Protein Coding","48","GC20P008061","6.21","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLCB1"
"RAD50","RAD50 Double Strand Break Repair Protein","Protein Coding","49","GC05P132556","6.21","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAD50"
"TBL2","Transducin Beta Like 2","Protein Coding","39","GC07M073568","6.21","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TBL2"
"PLA2R1","Phospholipase A2 Receptor 1","Protein Coding","39","GC02M159932","6.2","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLA2R1"
"TAC1","Tachykinin Precursor 1","Protein Coding","43","GC07P097731","6.2","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAC1"
"DBN1","Drebrin 1","Protein Coding","39","GC05M177456","6.19","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DBN1"
"SLC2A4","Solute Carrier Family 2 Member 4","Protein Coding","46","GC17P007282","6.19","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC2A4"
"YY1","YY1 Transcription Factor","Protein Coding","48","GC14P100238","6.17","https://www.genecards.org/cgi-bin/carddisp.pl?gene=YY1"
"NEFM","Neurofilament Medium","Protein Coding","42","GC08P024913","6.15","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NEFM"
"KCNJ5","Potassium Inwardly Rectifying Channel Subfamily J Member 5","Protein Coding","47","GC11P128891","6.15","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNJ5"
"PAPPA","Pappalysin 1","Protein Coding","41","GC09P116171","6.11","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PAPPA"
"NFIA","Nuclear Factor I A","Protein Coding","45","GC01P060865","6.09","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NFIA"
"BAZ1B","Bromodomain Adjacent To Zinc Finger Domain 1B","Protein Coding","41","GC07M073440","6.09","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BAZ1B"
"TPM1","Tropomyosin 1","Protein Coding","48","GC15P072846","6.08","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TPM1"
"COG6","Component Of Oligomeric Golgi Complex 6","Protein Coding","38","GC13P039655","6.08","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COG6"
"ZFYVE26","Zinc Finger FYVE-Type Containing 26","Protein Coding","38","GC14M067727","6.06","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZFYVE26"
"HECTD4","HECT Domain E3 Ubiquitin Protein Ligase 4","Protein Coding","32","GC12M112160","6.04","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HECTD4"
"HLA-DRB4","Major Histocompatibility Complex, Class II, DR Beta 4","Protein Coding","29","GC06Mo03851","6.02","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HLA-DRB4"
"CHRM3","Cholinergic Receptor Muscarinic 3","Protein Coding","48","GC01P239386","6.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHRM3"
"TFF1","Trefoil Factor 1","Protein Coding","45","GC21M042362","5.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TFF1"
"TAZ","Tafazzin","Protein Coding","43","GC0XP154411","5.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAZ"
"ORMDL3","ORMDL Sphingolipid Biosynthesis Regulator 3","Protein Coding","39","GC17M039921","5.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ORMDL3"
"DAO","D-Amino Acid Oxidase","Protein Coding","45","GC12P108859","5.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DAO"
"ENTPD1","Ectonucleoside Triphosphate Diphosphohydrolase 1","Protein Coding","46","GC10P095711","5.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENTPD1"
"PLCG2","Phospholipase C Gamma 2","Protein Coding","51","GC16P081773","5.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLCG2"
"BLVRB","Biliverdin Reductase B","Protein Coding","40","GC19M040447","5.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BLVRB"
"SLC19A1","Solute Carrier Family 19 Member 1","Protein Coding","46","GC21M045493","5.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC19A1"
"YWHAQ","Tyrosine 3-Monooxygenase/Tryptophan 5-Monooxygenase Activation Protein Theta","Protein Coding","47","GC02M009583","5.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=YWHAQ"
"PCDH15","Protocadherin Related 15","Protein Coding","40","GC10M053802","5.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCDH15"
"BPI","Bactericidal Permeability Increasing Protein","Protein Coding","41","GC20P038304","5.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BPI"
"PON3","Paraoxonase 3","Protein Coding","43","GC07M095359","5.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PON3"
"JMJD1C","Jumonji Domain Containing 1C","Protein Coding","41","GC10M063167","5.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=JMJD1C"
"TSLP","Thymic Stromal Lymphopoietin","Protein Coding","38","GC05P111070","5.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSLP"
"GLS","Glutaminase","Protein Coding","47","GC02P190880","5.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GLS"
"SYT2","Synaptotagmin 2","Protein Coding","42","GC01M202559","5.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SYT2"
"NTS","Neurotensin","Protein Coding","39","GC12P085876","5.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NTS"
"CDH3","Cadherin 3","Protein Coding","47","GC16P068637","5.84","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDH3"
"RCAN1","Regulator Of Calcineurin 1","Protein Coding","42","GC21M034513","5.83","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RCAN1"
