Gene Symbol,Description,Category,Gifts,GC Id,Relevance score, GeneCards Link
"RBM15","RNA Binding Motif Protein 15","Protein Coding","38","GC01P110338","2.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBM15"
"MYDGF","Myeloid Derived Growth Factor","Protein Coding","33","GC19M004641","2.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYDGF"
"DOCK7","Dedicator Of Cytokinesis 7","Protein Coding","41","GC01M062454","2.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DOCK7"
"SF3A1","Splicing Factor 3a Subunit 1","Protein Coding","38","GC22M030331","2.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SF3A1"
"DDB2","Damage Specific DNA Binding Protein 2","Protein Coding","45","GC11P047237","2.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DDB2"
"GADD45G","Growth Arrest And DNA Damage Inducible Gamma","Protein Coding","41","GC09P089605","2.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GADD45G"
"ACIN1","Apoptotic Chromatin Condensation Inducer 1","Protein Coding","39","GC14M023058","2.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACIN1"
"PI4KA","Phosphatidylinositol 4-Kinase Alpha","Protein Coding","49","GC22M020707","2.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PI4KA"
"GOSR1","Golgi SNAP Receptor Complex Member 1","Protein Coding","39","GC17P030477","2.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GOSR1"
"HNRNPDL","Heterogeneous Nuclear Ribonucleoprotein D Like","Protein Coding","39","GC04M082422","2.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HNRNPDL"
"AKR1D1","Aldo-Keto Reductase Family 1 Member D1","Protein Coding","46","GC07P138003","2.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AKR1D1"
"PLAC8","Placenta Associated 8","Protein Coding","35","GC04M083090","2.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLAC8"
"EEF1G","Eukaryotic Translation Elongation Factor 1 Gamma","Protein Coding","41","GC11M062560","2.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EEF1G"
"MBD4","Methyl-CpG Binding Domain 4, DNA Glycosylase","Protein Coding","42","GC03M129430","2.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MBD4"
"COPS6","COP9 Signalosome Subunit 6","Protein Coding","38","GC07P100088","2.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COPS6"
"TRPM1","Transient Receptor Potential Cation Channel Subfamily M Member 1","Protein Coding","43","GC15M031001","2.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRPM1"
"CHGB","Chromogranin B","Protein Coding","41","GC20P005911","2.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHGB"
"PLCD1","Phospholipase C Delta 1","Protein Coding","47","GC03M038008","2.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLCD1"
"VAV2","Vav Guanine Nucleotide Exchange Factor 2","Protein Coding","43","GC09M133761","2.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VAV2"
"NME2","NME/NM23 Nucleoside Diphosphate Kinase 2","Protein Coding","46","GC17P051165","2.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NME2"
"PIAS4","Protein Inhibitor Of Activated STAT 4","Protein Coding","43","GC19P004007","2.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIAS4"
"PLCB1","Phospholipase C Beta 1","Protein Coding","48","GC20P008061","2.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLCB1"
"CCT6A","Chaperonin Containing TCP1 Subunit 6A","Protein Coding","39","GC07P056051","2.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCT6A"
"TPM1","Tropomyosin 1","Protein Coding","48","GC15P072846","2.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TPM1"
"ARHGAP31","Rho GTPase Activating Protein 31","Protein Coding","40","GC03P119294","2.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARHGAP31"
"TMED1","Transmembrane P24 Trafficking Protein 1","Protein Coding","38","GC19M010832","2.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMED1"
"ATIC","5-Aminoimidazole-4-Carboxamide Ribonucleotide Formyltransferase/IMP Cyclohydrolase","Protein Coding","45","GC02P215311","2.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATIC"
"ADRB1","Adrenoceptor Beta 1","Protein Coding","47","GC10P114044","2.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADRB1"
"JMJD6","Jumonji Domain Containing 6, Arginine Demethylase And Lysine Hydroxylase","Protein Coding","41","GC17M076718","2.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=JMJD6"
"MOB1A","MOB Kinase Activator 1A","Protein Coding","39","GC02M074152","2.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MOB1A"
"UBE2E2","Ubiquitin Conjugating Enzyme E2 E2","Protein Coding","39","GC03P023221","2.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UBE2E2"
"PLD3","Phospholipase D Family Member 3","Protein Coding","41","GC19P040348","2.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLD3"
"MCM3AP","Minichromosome Maintenance Complex Component 3 Associated Protein","Protein Coding","40","GC21M046235","2.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MCM3AP"
"MLPH","Melanophilin","Protein Coding","43","GC02P237485","2.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MLPH"
"SLC30A6","Solute Carrier Family 30 Member 6","Protein Coding","38","GC02P032166","2.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC30A6"
"RAPGEF2","Rap Guanine Nucleotide Exchange Factor 2","Protein Coding","41","GC04P159106","2.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAPGEF2"
"SEPTIN1","Septin 1","Protein Coding","30","GC16M030378","2.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SEPTIN1"
"DPYD","Dihydropyrimidine Dehydrogenase","Protein Coding","52","GC01M097015","2.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DPYD"
"HECW2","HECT, C2 And WW Domain Containing E3 Ubiquitin Protein Ligase 2","Protein Coding","41","GC02M196194","2.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HECW2"
"ANXA4","Annexin A4","Protein Coding","44","GC02P069644","2.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANXA4"
"HOTAIR","HOX Transcript Antisense RNA","RNA Gene","23","GC12M053962","2.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HOTAIR"
"FDPS","Farnesyl Diphosphate Synthase","Protein Coding","45","GC01P155308","2.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FDPS"
"RYBP","RING1 And YY1 Binding Protein","Protein Coding","39","GC03M072371","2.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RYBP"
"LITAF","Lipopolysaccharide Induced TNF Factor","Protein Coding","43","GC16M011547","2.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LITAF"
"KLC1","Kinesin Light Chain 1","Protein Coding","41","GC14P104321","2.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLC1"
"CC2D1A","Coiled-Coil And C2 Domain Containing 1A","Protein Coding","39","GC19P013907","2.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CC2D1A"
"DTX3L","Deltex E3 Ubiquitin Ligase 3L","Protein Coding","36","GC03P122564","2.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DTX3L"
"GIMAP4","GTPase, IMAP Family Member 4","Protein Coding","38","GC07P150568","2.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GIMAP4"
"DHX15","DEAH-Box Helicase 15","Protein Coding","38","GC04M024519","2.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DHX15"
"TRBC1","T Cell Receptor Beta Constant 1","Protein Coding","20","GC07P144735","2.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRBC1"
"PDSS2","Decaprenyl Diphosphate Synthase Subunit 2","Protein Coding","41","GC06M107152","2.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDSS2"
"NDFIP1","Nedd4 Family Interacting Protein 1","Protein Coding","36","GC05P142108","2.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDFIP1"
"EBNA1BP2","EBNA1 Binding Protein 2","Protein Coding","36","GC01M043165","2.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EBNA1BP2"
"KIAA0586","KIAA0586","Protein Coding","36","GC14P058427","2.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIAA0586"
"C9orf72","C9orf72-SMCR8 Complex Subunit","Protein Coding","41","GC09M027539","2.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C9orf72"
"POLR2G","RNA Polymerase II Subunit G","Protein Coding","38","GC11P062762","2.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POLR2G"
"CHD4","Chromodomain Helicase DNA Binding Protein 4","Protein Coding","45","GC12M006570","2.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHD4"
"RASGRP2","RAS Guanyl Releasing Protein 2","Protein Coding","45","GC11M064726","2.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RASGRP2"
"TMSB4X","Thymosin Beta 4 X-Linked","Protein Coding","40","GC0XP012975","2.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMSB4X"
"TAF15","TATA-Box Binding Protein Associated Factor 15","Protein Coding","42","GC17P035713","2.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAF15"
"ANKRD26","Ankyrin Repeat Domain 26","Protein Coding","39","GC10M026961","2.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANKRD26"
"HCLS1","Hematopoietic Cell-Specific Lyn Substrate 1","Protein Coding","43","GC03M121631","2.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HCLS1"
"DLL4","Delta Like Canonical Notch Ligand 4","Protein Coding","46","GC15P040929","2.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DLL4"
"PTGDR","Prostaglandin D2 Receptor","Protein Coding","47","GC14P052267","2.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGDR"
"TWF2","Twinfilin Actin Binding Protein 2","Protein Coding","38","GC03M052228","2.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TWF2"
"ADAD1","Adenosine Deaminase Domain Containing 1","Protein Coding","34","GC04P122378","2.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADAD1"
"GABARAPL2","GABA Type A Receptor Associated Protein Like 2","Protein Coding","43","GC16P075566","2.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GABARAPL2"
"CHRNA1","Cholinergic Receptor Nicotinic Alpha 1 Subunit","Protein Coding","45","GC02M174747","2.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHRNA1"
"SCG5","Secretogranin V","Protein Coding","38","GC15P032641","2.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCG5"
"POLD1","DNA Polymerase Delta 1, Catalytic Subunit","Protein Coding","46","GC19P050385","2.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POLD1"
"GOLPH3","Golgi Phosphoprotein 3","Protein Coding","39","GC05M032124","2.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GOLPH3"
"APOBEC3D","Apolipoprotein B MRNA Editing Enzyme Catalytic Subunit 3D","Protein Coding","35","GC22P039021","2.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APOBEC3D"
"INA","Internexin Neuronal Intermediate Filament Protein Alpha","Protein Coding","39","GC10P103277","2.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=INA"
"ID3","Inhibitor Of DNA Binding 3, HLH Protein","Protein Coding","41","GC01M023557","2.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ID3"
"AFG3L2","AFG3 Like Matrix AAA Peptidase Subunit 2","Protein Coding","44","GC18M012328","2.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AFG3L2"
"HBS1L","HBS1 Like Translational GTPase","Protein Coding","39","GC06M134960","2.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HBS1L"
"RIOK3","RIO Kinase 3","Protein Coding","39","GC18P023452","2.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RIOK3"
"SCRIB","Scribble Planar Cell Polarity Protein","Protein Coding","41","GC08M143811","2.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCRIB"
"PER1","Period Circadian Regulator 1","Protein Coding","42","GC17M008761","2.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PER1"
"NPHS2","NPHS2 Stomatin Family Member, Podocin","Protein Coding","41","GC01M179519","2.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPHS2"
"L2HGDH","L-2-Hydroxyglutarate Dehydrogenase","Protein Coding","39","GC14M050237","2.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=L2HGDH"
"ANG","Angiogenin","Protein Coding","45","GC14P020810","2.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANG"
"ATAD3A","ATPase Family AAA Domain Containing 3A","Protein Coding","38","GC01P001514","2.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATAD3A"
"CD99","CD99 Molecule (Xg Blood Group)","Protein Coding","40","GC0XP002691","2.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD99"
"ARPC1A","Actin Related Protein 2/3 Complex Subunit 1A","Protein Coding","39","GC07P099325","2.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARPC1A"
"ADIPOR1","Adiponectin Receptor 1","Protein Coding","45","GC01M202940","2.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADIPOR1"
"RAD21","RAD21 Cohesin Complex Component","Protein Coding","45","GC08M116846","2.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAD21"
"AHSP","Alpha Hemoglobin Stabilizing Protein","Protein Coding","36","GC16P031527","2.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AHSP"
"DNAJC6","DnaJ Heat Shock Protein Family (Hsp40) Member C6","Protein Coding","42","GC01P065248","2.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAJC6"
"BLMH","Bleomycin Hydrolase","Protein Coding","43","GC17M030248","2.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BLMH"
"POLR2E","RNA Polymerase II Subunit E","Protein Coding","43","GC19M001086","2.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POLR2E"
"IARS2","Isoleucyl-TRNA Synthetase 2, Mitochondrial","Protein Coding","41","GC01P220094","2.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IARS2"
"CCDC124","Coiled-Coil Domain Containing 124","Protein Coding","30","GC19P022241","2.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCDC124"
"MAP1B","Microtubule Associated Protein 1B","Protein Coding","43","GC05P072107","2.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAP1B"
"SP140","SP140 Nuclear Body Protein","Protein Coding","36","GC02P230203","2.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SP140"
"CD300E","CD300e Molecule","Protein Coding","35","GC17M074609","2.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD300E"
"PPP1CB","Protein Phosphatase 1 Catalytic Subunit Beta","Protein Coding","45","GC02P028752","2.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP1CB"
"RC3H2","Ring Finger And CCCH-Type Domains 2","Protein Coding","35","GC09M122844","2.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RC3H2"
"WDR1","WD Repeat Domain 1","Protein Coding","38","GC04M010075","2.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WDR1"
"PTN","Pleiotrophin","Protein Coding","43","GC07M137227","2.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTN"
"RASSF1","Ras Association Domain Family Member 1","Protein Coding","43","GC03M050329","2.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RASSF1"
"ATP8A1","ATPase Phospholipid Transporting 8A1","Protein Coding","42","GC04M042410","2.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP8A1"
"MARVELD2","MARVEL Domain Containing 2","Protein Coding","39","GC05P069415","2.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MARVELD2"
"NRG4","Neuregulin 4","Protein Coding","39","GC15M075935","2.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NRG4"
"SYTL2","Synaptotagmin Like 2","Protein Coding","39","GC11M085694","2.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SYTL2"
"EXOSC10","Exosome Component 10","Protein Coding","38","GC01M011067","2.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EXOSC10"
"IFT122","Intraflagellar Transport 122","Protein Coding","39","GC03P129440","2.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFT122"
"NR1D1","Nuclear Receptor Subfamily 1 Group D Member 1","Protein Coding","47","GC17M040092","2.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NR1D1"
"DIP2A","Disco Interacting Protein 2 Homolog A","Protein Coding","38","GC21P046458","2.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DIP2A"
"SH3PXD2B","SH3 And PX Domains 2B","Protein Coding","39","GC05M172325","2.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SH3PXD2B"
"KYNU","Kynureninase","Protein Coding","46","GC02P142748","2.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KYNU"
"SCO2","Synthesis Of Cytochrome C Oxidase 2","Protein Coding","45","GC22M050523","2.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCO2"
"RALB","RAS Like Proto-Oncogene B","Protein Coding","45","GC02P120240","2.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RALB"
"UXT","Ubiquitously Expressed Prefoldin Like Chaperone","Protein Coding","35","GC0XM047651","2.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UXT"
"ABCA4","ATP Binding Cassette Subfamily A Member 4","Protein Coding","45","GC01M093992","2.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCA4"
"COL6A3","Collagen Type VI Alpha 3 Chain","Protein Coding","43","GC02M237324","2.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COL6A3"
"S100A7A","S100 Calcium Binding Protein A7A","Protein Coding","35","GC01P153392","2.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=S100A7A"
"PIAS3","Protein Inhibitor Of Activated STAT 3","Protein Coding","41","GC01M145848","2.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIAS3"
"CEBPZ","CCAAT Enhancer Binding Protein Zeta","Protein Coding","35","GC02M037201","2.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CEBPZ"
"FZD9","Frizzled Class Receptor 9","Protein Coding","44","GC07P073433","2.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FZD9"
"PSPH","Phosphoserine Phosphatase","Protein Coding","46","GC07M056010","2.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSPH"
"KLHL2","Kelch Like Family Member 2","Protein Coding","39","GC04P165207","2.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLHL2"
"SOD3","Superoxide Dismutase 3","Protein Coding","39","GC04P024798","2.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SOD3"
"IFNE","Interferon Epsilon","Protein Coding","34","GC09M021480","2.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFNE"
"HNRNPH3","Heterogeneous Nuclear Ribonucleoprotein H3","Protein Coding","39","GC10P068331","2.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HNRNPH3"
"TRADD","TNFRSF1A Associated Via Death Domain","Protein Coding","43","GC16M067154","2.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRADD"
"ARL14EP","ADP Ribosylation Factor Like GTPase 14 Effector Protein","Protein Coding","31","GC11P030323","2.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARL14EP"
"GRK3","G Protein-Coupled Receptor Kinase 3","Protein Coding","38","GC22P025517","2.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRK3"
"MCM5","Minichromosome Maintenance Complex Component 5","Protein Coding","45","GC22P035400","2.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MCM5"
"GBP2","Guanylate Binding Protein 2","Protein Coding","36","GC01M089106","2.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GBP2"
"HNRNPL","Heterogeneous Nuclear Ribonucleoprotein L","Protein Coding","39","GC19M038836","2.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HNRNPL"
"COL4A2","Collagen Type IV Alpha 2 Chain","Protein Coding","44","GC13P110305","2.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COL4A2"
"PRPF19","Pre-MRNA Processing Factor 19","Protein Coding","37","GC11M060890","2.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRPF19"
